Route,Year,sampled,Date,lek_num,route_leknum,count,real,pct_crp_est,pct_grass_est
33_2,2005,1,4/4/05,132,33_2.132,14,TRUE,11.96688985,40.53700816
33_2,2005,1,4/4/05,143,33_2.143,0,TRUE,10.80182514,23.6993557
33_2,2005,1,4/4/05,159,33_2.159,0,TRUE,11.91281516,41.41738423
33_2,2005,1,4/4/05,189,33_2.189,0,TRUE,3.872609712,48.62314853
33_2,2005,1,4/12/05,22,33_2.22,32,TRUE,9.284969104,41.36104646
33_2,2005,1,4/12/05,23,33_2.23,0,TRUE,6.125818324,45.2425448
33_2,2005,1,4/12/05,24,33_2.24,0,TRUE,10.55443456,21.70847473
33_2,2005,1,4/12/05,25,33_2.25,0,TRUE,12.38191323,38.41373934
33_2,2005,1,4/12/05,26,33_2.26,0,TRUE,6.327532045,43.22189356
33_2,2005,1,4/12/05,27,33_2.27,0,TRUE,6.675838349,37.74605904
33_2,2005,1,4/12/05,56,33_2.56,0,TRUE,5.759684501,44.26954957
33_2,2005,1,4/12/05,57,33_2.57,0,TRUE,5.709045053,33.98142841
33_2,2005,1,4/12/05,59,33_2.59,0,TRUE,8.578209376,41.44300111
33_2,2005,1,4/12/05,60,33_2.60,0,TRUE,8.18726858,26.21828895
33_2,2005,1,4/12/05,82,33_2.82,0,TRUE,5.564090805,45.06535198
33_2,2005,1,4/12/05,83,33_2.83,0,TRUE,9.002843124,24.34768652
33_2,2005,1,4/12/05,89,33_2.89,0,TRUE,9.013357794,40.71776644
33_2,2005,1,4/12/05,108,33_2.108,0,TRUE,3.767311749,46.91598643
33_2,2005,1,4/12/05,114,33_2.114,0,TRUE,10.19053515,42.1573348
33_2,2005,1,4/12/05,115,33_2.115,0,TRUE,8.68912226,42.59148858
33_2,2005,1,4/12/05,116,33_2.116,0,TRUE,5.987158909,31.43774364
33_2,2005,1,4/12/05,125,33_2.125,0,TRUE,7.158741804,28.68196616
33_2,2005,1,4/12/05,126,33_2.126,0,TRUE,10.26275966,35.64681066
33_2,2005,1,4/12/05,132,33_2.132,16,TRUE,11.96688985,40.53700816
33_2,2005,1,4/12/05,143,33_2.143,0,TRUE,10.80182514,23.6993557
33_2,2005,1,4/12/05,159,33_2.159,0,TRUE,11.91281516,41.41738423
33_2,2005,1,4/12/05,189,33_2.189,0,TRUE,3.872609712,48.62314853
33_2,2006,1,3/27/06,22,33_2.22,13,TRUE,9.816914487,41.34155709
33_2,2006,1,3/27/06,23,33_2.23,0,TRUE,6.683023584,45.22993316
33_2,2006,1,3/27/06,24,33_2.24,0,TRUE,10.48220673,21.52274603
33_2,2006,1,3/27/06,25,33_2.25,0,TRUE,11.93708154,38.41603228
33_2,2006,1,3/27/06,26,33_2.26,0,TRUE,6.201417074,43.01208411
33_2,2006,1,3/27/06,27,33_2.27,0,TRUE,6.576096303,37.55116079
33_2,2006,1,3/27/06,56,33_2.56,0,TRUE,6.289337017,44.08841299
33_2,2006,1,3/27/06,57,33_2.57,0,TRUE,5.572624097,33.77393099
33_2,2006,1,3/27/06,59,33_2.59,0,TRUE,9.114777405,41.27331721
33_2,2006,1,3/27/06,60,33_2.60,0,TRUE,8.115048204,26.03372577
33_2,2006,1,3/27/06,82,33_2.82,0,TRUE,6.080027517,44.96331117
33_2,2006,1,3/27/06,83,33_2.83,0,TRUE,8.922593663,24.16311276
33_2,2006,1,3/27/06,89,33_2.89,0,TRUE,9.394026257,40.53201857
33_2,2006,1,3/27/06,108,33_2.108,0,TRUE,3.612537834,46.69930294
33_2,2006,1,3/27/06,114,33_2.114,0,TRUE,10.73279222,42.08854955
33_2,2006,1,3/27/06,115,33_2.115,0,TRUE,9.325415023,42.57199853
33_2,2006,1,3/27/06,116,33_2.116,0,TRUE,5.858747994,31.25085989
33_2,2006,1,3/27/06,125,33_2.125,0,TRUE,7.069329176,28.49282406
33_2,2006,1,3/27/06,126,33_2.126,0,TRUE,9.926858348,35.61815014
33_2,2006,1,3/27/06,132,33_2.132,41,TRUE,12.60662203,40.51522517
33_2,2006,1,3/27/06,143,33_2.143,0,TRUE,10.76284594,23.51019192
33_2,2006,1,3/27/06,159,33_2.159,0,TRUE,12.55259869,41.41738423
33_2,2006,1,3/27/06,189,33_2.189,5,TRUE,4.411427523,48.61397716
33_2,2006,1,3/31/06,22,33_2.22,23,TRUE,9.816914487,41.34155709
33_2,2006,1,3/31/06,23,33_2.23,0,TRUE,6.683023584,45.22993316
33_2,2006,1,3/31/06,24,33_2.24,0,TRUE,10.48220673,21.52274603
33_2,2006,1,3/31/06,25,33_2.25,0,TRUE,11.93708154,38.41603228
33_2,2006,1,3/31/06,26,33_2.26,0,TRUE,6.201417074,43.01208411
33_2,2006,1,3/31/06,27,33_2.27,0,TRUE,6.576096303,37.55116079
33_2,2006,1,3/31/06,56,33_2.56,0,TRUE,6.289337017,44.08841299
33_2,2006,1,3/31/06,57,33_2.57,0,TRUE,5.572624097,33.77393099
33_2,2006,1,3/31/06,59,33_2.59,0,TRUE,9.114777405,41.27331721
33_2,2006,1,3/31/06,60,33_2.60,0,TRUE,8.115048204,26.03372577
33_2,2006,1,3/31/06,82,33_2.82,0,TRUE,6.080027517,44.96331117
33_2,2006,1,3/31/06,83,33_2.83,0,TRUE,8.922593663,24.16311276
33_2,2006,1,3/31/06,89,33_2.89,0,TRUE,9.394026257,40.53201857
33_2,2006,1,3/31/06,108,33_2.108,0,TRUE,3.612537834,46.69930294
33_2,2006,1,3/31/06,114,33_2.114,0,TRUE,10.73279222,42.08854955
33_2,2006,1,3/31/06,115,33_2.115,0,TRUE,9.325415023,42.57199853
33_2,2006,1,3/31/06,116,33_2.116,0,TRUE,5.858747994,31.25085989
33_2,2006,1,3/31/06,125,33_2.125,0,TRUE,7.069329176,28.49282406
33_2,2006,1,3/31/06,126,33_2.126,0,TRUE,9.926858348,35.61815014
33_2,2006,1,3/31/06,132,33_2.132,38,TRUE,12.60662203,40.51522517
33_2,2006,1,3/31/06,143,33_2.143,0,TRUE,10.76284594,23.51019192
33_2,2006,1,3/31/06,159,33_2.159,0,TRUE,12.55259869,41.41738423
33_2,2006,1,3/31/06,189,33_2.189,0,TRUE,4.411427523,48.61397716
33_2,2007,1,4/10/07,22,33_2.22,11,TRUE,9.814621619,41.34041065
33_2,2007,1,4/10/07,23,33_2.23,0,TRUE,6.665825891,45.22420059
33_2,2007,1,4/10/07,24,33_2.24,0,TRUE,10.48449968,21.44593231
33_2,2007,1,4/10/07,25,33_2.25,0,TRUE,11.94396038,38.39310282
33_2,2007,1,4/10/07,26,33_2.26,0,TRUE,6.170461581,42.93985462
33_2,2007,1,4/10/07,27,33_2.27,0,TRUE,6.560045858,37.48122671
33_2,2007,1,4/10/07,56,33_2.56,0,TRUE,6.268701205,44.02535912
33_2,2007,1,4/10/07,57,33_2.57,0,TRUE,5.549696205,33.69941534
33_2,2007,1,4/10/07,59,33_2.59,0,TRUE,9.107898327,41.22631018
33_2,2007,1,4/10/07,60,33_2.60,0,TRUE,8.11848727,25.9637981
33_2,2007,1,4/10/07,82,33_2.82,0,TRUE,6.05595047,44.93350149
33_2,2007,1,4/10/07,83,33_2.83,0,TRUE,8.927179346,24.09432751
33_2,2007,1,4/10/07,89,33_2.89,0,TRUE,9.387146706,40.47010262
33_2,2007,1,4/10/07,108,33_2.108,0,TRUE,3.582729524,46.62822159
33_2,2007,1,4/10/07,114,33_2.114,0,TRUE,10.7259137,42.07708534
33_2,2007,1,4/10/07,115,33_2.115,0,TRUE,9.326561497,42.56970559
33_2,2007,1,4/10/07,116,33_2.116,0,TRUE,5.838110525,31.1763357
33_2,2007,1,4/10/07,125,33_2.125,0,TRUE,7.072768123,28.4228988
33_2,2007,1,4/10/07,126,33_2.126,0,TRUE,9.940615399,35.59636814
33_2,2007,1,4/10/07,132,33_2.132,14,TRUE,12.62037971,40.51981106
33_2,2007,1,4/10/07,143,33_2.143,0,TRUE,10.76857818,23.43911219
33_2,2007,1,4/10/07,159,33_2.159,0,TRUE,12.56750404,41.42082392
33_2,2007,1,4/10/07,189,33_2.189,0,TRUE,4.385059843,48.59907369
33_2,2007,1,4/17/07,22,33_2.22,8,TRUE,9.814621619,41.34041065
33_2,2007,1,4/17/07,23,33_2.23,0,TRUE,6.665825891,45.22420059
33_2,2007,1,4/17/07,24,33_2.24,0,TRUE,10.48449968,21.44593231
33_2,2007,1,4/17/07,25,33_2.25,0,TRUE,11.94396038,38.39310282
33_2,2007,1,4/17/07,26,33_2.26,0,TRUE,6.170461581,42.93985462
33_2,2007,1,4/17/07,27,33_2.27,0,TRUE,6.560045858,37.48122671
33_2,2007,1,4/17/07,56,33_2.56,0,TRUE,6.268701205,44.02535912
33_2,2007,1,4/17/07,57,33_2.57,0,TRUE,5.549696205,33.69941534
33_2,2007,1,4/17/07,59,33_2.59,0,TRUE,9.107898327,41.22631018
33_2,2007,1,4/17/07,60,33_2.60,0,TRUE,8.11848727,25.9637981
33_2,2007,1,4/17/07,82,33_2.82,0,TRUE,6.05595047,44.93350149
33_2,2007,1,4/17/07,83,33_2.83,0,TRUE,8.927179346,24.09432751
33_2,2007,1,4/17/07,89,33_2.89,0,TRUE,9.387146706,40.47010262
33_2,2007,1,4/17/07,108,33_2.108,0,TRUE,3.582729524,46.62822159
33_2,2007,1,4/17/07,114,33_2.114,0,TRUE,10.7259137,42.07708534
33_2,2007,1,4/17/07,115,33_2.115,0,TRUE,9.326561497,42.56970559
33_2,2007,1,4/17/07,116,33_2.116,0,TRUE,5.838110525,31.1763357
33_2,2007,1,4/17/07,125,33_2.125,0,TRUE,7.072768123,28.4228988
33_2,2007,1,4/17/07,126,33_2.126,0,TRUE,9.940615399,35.59636814
33_2,2007,1,4/17/07,132,33_2.132,13,TRUE,12.62037971,40.51981106
33_2,2007,1,4/17/07,143,33_2.143,0,TRUE,10.76857818,23.43911219
33_2,2007,1,4/17/07,159,33_2.159,0,TRUE,12.56750404,41.42082392
33_2,2007,1,4/17/07,189,33_2.189,0,TRUE,4.385059843,48.59907369
33_2,2008,1,3/25/08,22,33_2.22,11,TRUE,9.712588992,41.33353205
33_2,2008,1,3/25/08,23,33_2.23,0,TRUE,6.653214249,45.22534711
33_2,2008,1,3/25/08,24,33_2.24,0,TRUE,10.46500963,21.40121985
33_2,2008,1,3/25/08,25,33_2.25,0,TRUE,11.8740255,38.31399615
33_2,2008,1,3/25/08,26,33_2.26,0,TRUE,6.160143083,42.93870812
33_2,2008,1,3/25/08,27,33_2.27,0,TRUE,6.557752938,37.43766122
33_2,2008,1,3/25/08,56,33_2.56,0,TRUE,6.259529733,44.02650555
33_2,2008,1,3/25/08,57,33_2.57,0,TRUE,5.556574573,33.64209561
33_2,2008,1,3/25/08,59,33_2.59,0,TRUE,9.098726224,41.22057761
33_2,2008,1,3/25/08,60,33_2.60,0,TRUE,8.112755494,25.91909025
33_2,2008,1,3/25/08,82,33_2.82,0,TRUE,6.045631736,44.93350149
33_2,2008,1,3/25/08,83,33_2.83,0,TRUE,8.912275875,24.05190994
33_2,2008,1,3/25/08,89,33_2.89,0,TRUE,9.374534197,40.46322307
33_2,2008,1,3/25/08,108,33_2.108,0,TRUE,3.572411263,46.61790333
33_2,2008,1,3/25/08,114,33_2.114,0,TRUE,10.64795708,42.06332829
33_2,2008,1,3/25/08,115,33_2.115,0,TRUE,9.184398789,42.57085206
33_2,2008,1,3/25/08,116,33_2.116,0,TRUE,5.841550103,31.12932814
33_2,2008,1,3/25/08,125,33_2.125,0,TRUE,7.057866019,28.37704617
33_2,2008,1,3/25/08,126,33_2.126,0,TRUE,9.89017288,35.54936488
33_2,2008,1,3/25/08,132,33_2.132,19,TRUE,12.3704485,40.51866459
33_2,2008,1,3/25/08,143,33_2.143,0,TRUE,10.73647766,23.39784009
33_2,2008,1,3/25/08,159,33_2.159,0,TRUE,12.31755277,41.42426362
33_2,2008,1,3/25/08,189,33_2.189,0,TRUE,4.374742055,48.59792727
33_2,2008,1,4/16/08,22,33_2.22,13,TRUE,9.712588992,41.33353205
33_2,2008,1,4/16/08,23,33_2.23,0,TRUE,6.653214249,45.22534711
33_2,2008,1,4/16/08,24,33_2.24,0,TRUE,10.46500963,21.40121985
33_2,2008,1,4/16/08,25,33_2.25,0,TRUE,11.8740255,38.31399615
33_2,2008,1,4/16/08,26,33_2.26,0,TRUE,6.160143083,42.93870812
33_2,2008,1,4/16/08,27,33_2.27,0,TRUE,6.557752938,37.43766122
33_2,2008,1,4/16/08,56,33_2.56,0,TRUE,6.259529733,44.02650555
33_2,2008,1,4/16/08,57,33_2.57,0,TRUE,5.556574573,33.64209561
33_2,2008,1,4/16/08,59,33_2.59,0,TRUE,9.098726224,41.22057761
33_2,2008,1,4/16/08,60,33_2.60,0,TRUE,8.112755494,25.91909025
33_2,2008,1,4/16/08,82,33_2.82,0,TRUE,6.045631736,44.93350149
33_2,2008,1,4/16/08,83,33_2.83,0,TRUE,8.912275875,24.05190994
33_2,2008,1,4/16/08,89,33_2.89,0,TRUE,9.374534197,40.46322307
33_2,2008,1,4/16/08,108,33_2.108,0,TRUE,3.572411263,46.61790333
33_2,2008,1,4/16/08,114,33_2.114,0,TRUE,10.64795708,42.06332829
33_2,2008,1,4/16/08,115,33_2.115,0,TRUE,9.184398789,42.57085206
33_2,2008,1,4/16/08,116,33_2.116,0,TRUE,5.841550103,31.12932814
33_2,2008,1,4/16/08,125,33_2.125,0,TRUE,7.057866019,28.37704617
33_2,2008,1,4/16/08,126,33_2.126,0,TRUE,9.89017288,35.54936488
33_2,2008,1,4/16/08,132,33_2.132,21,TRUE,12.3704485,40.51866459
33_2,2008,1,4/16/08,143,33_2.143,0,TRUE,10.73647766,23.39784009
33_2,2008,1,4/16/08,159,33_2.159,0,TRUE,12.31755277,41.42426362
33_2,2008,1,4/16/08,189,33_2.189,0,TRUE,4.374742055,48.59792727
33_2,2009,1,3/25/09,22,33_2.22,13,TRUE,9.657560159,41.28538182
33_2,2009,1,3/25/09,23,33_2.23,0,TRUE,6.637163069,45.17834008
33_2,2009,1,3/25/09,24,33_2.24,0,TRUE,10.46386316,21.36223975
33_2,2009,1,3/25/09,25,33_2.25,0,TRUE,11.86026782,38.30253141
33_2,2009,1,3/25/09,26,33_2.26,0,TRUE,6.136066589,42.86762514
33_2,2009,1,3/25/09,27,33_2.27,0,TRUE,6.538263113,37.39868157
33_2,2009,1,3/25/09,56,33_2.56,0,TRUE,6.235454618,43.95657308
33_2,2009,1,3/25/09,57,33_2.57,0,TRUE,5.53593947,33.58936146
33_2,2009,1,3/25/09,59,33_2.59,0,TRUE,9.146879765,41.15866592
33_2,2009,1,3/25/09,60,33_2.60,0,TRUE,8.102438297,25.87782147
33_2,2009,1,3/25/09,82,33_2.82,0,TRUE,6.021554689,44.88305435
33_2,2009,1,3/25/09,83,33_2.83,0,TRUE,8.915715137,24.01293163
33_2,2009,1,3/25/09,89,33_2.89,0,TRUE,9.422691051,40.40016052
33_2,2009,1,3/25/09,108,33_2.108,0,TRUE,3.549481794,46.5456755
33_2,2009,1,3/25/09,114,33_2.114,0,TRUE,10.63993213,42.01747145
33_2,2009,1,3/25/09,115,33_2.115,0,TRUE,8.939053472,42.51811428
33_2,2009,1,3/25/09,116,33_2.116,0,TRUE,5.820912635,31.09149278
33_2,2009,1,3/25/09,125,33_2.125,0,TRUE,7.049841808,28.33807144
33_2,2009,1,3/25/09,126,33_2.126,0,TRUE,9.910808456,35.53102215
33_2,2009,1,3/25/09,132,33_2.132,10,TRUE,11.86141429,40.46134092
33_2,2009,1,3/25/09,143,33_2.143,0,TRUE,10.74908857,23.35542155
33_2,2009,1,3/25/09,159,33_2.159,0,TRUE,11.82338306,41.36922848
33_2,2009,1,3/25/09,189,33_2.189,0,TRUE,4.358692163,48.55894896
33_2,2009,1,4/20/09,22,33_2.22,12,TRUE,9.657560159,41.28538182
33_2,2009,1,4/20/09,23,33_2.23,0,TRUE,6.637163069,45.17834008
33_2,2009,1,4/20/09,24,33_2.24,0,TRUE,10.46386316,21.36223975
33_2,2009,1,4/20/09,25,33_2.25,0,TRUE,11.86026782,38.30253141
33_2,2009,1,4/20/09,26,33_2.26,0,TRUE,6.136066589,42.86762514
33_2,2009,1,4/20/09,27,33_2.27,0,TRUE,6.538263113,37.39868157
33_2,2009,1,4/20/09,56,33_2.56,0,TRUE,6.235454618,43.95657308
33_2,2009,1,4/20/09,57,33_2.57,0,TRUE,5.53593947,33.58936146
33_2,2009,1,4/20/09,59,33_2.59,0,TRUE,9.146879765,41.15866592
33_2,2009,1,4/20/09,60,33_2.60,0,TRUE,8.102438297,25.87782147
33_2,2009,1,4/20/09,82,33_2.82,0,TRUE,6.021554689,44.88305435
33_2,2009,1,4/20/09,83,33_2.83,0,TRUE,8.915715137,24.01293163
33_2,2009,1,4/20/09,89,33_2.89,0,TRUE,9.422691051,40.40016052
33_2,2009,1,4/20/09,108,33_2.108,0,TRUE,3.549481794,46.5456755
33_2,2009,1,4/20/09,114,33_2.114,0,TRUE,10.63993213,42.01747145
33_2,2009,1,4/20/09,115,33_2.115,0,TRUE,8.939053472,42.51811428
33_2,2009,1,4/20/09,116,33_2.116,0,TRUE,5.820912635,31.09149278
33_2,2009,1,4/20/09,125,33_2.125,0,TRUE,7.049841808,28.33807144
33_2,2009,1,4/20/09,126,33_2.126,0,TRUE,9.910808456,35.53102215
33_2,2009,1,4/20/09,132,33_2.132,10,TRUE,11.86141429,40.46134092
33_2,2009,1,4/20/09,143,33_2.143,0,TRUE,10.74908857,23.35542155
33_2,2009,1,4/20/09,159,33_2.159,0,TRUE,11.82338306,41.36922848
33_2,2009,1,4/20/09,189,33_2.189,0,TRUE,4.358692163,48.55894896
33_2,2010,1,3/29/10,22,33_2.22,22,TRUE,9.611702798,41.17990989
33_2,2010,1,3/29/10,23,33_2.23,0,TRUE,6.708246867,45.09464464
33_2,2010,1,3/29/10,24,33_2.24,0,TRUE,10.45239842,21.31982023
33_2,2010,1,3/29/10,25,33_2.25,0,TRUE,11.84192424,38.27960194
33_2,2010,1,3/29/10,26,33_2.26,0,TRUE,6.186512577,42.71284768
33_2,2010,1,3/29/10,27,33_2.27,0,TRUE,6.521066208,37.35626254
33_2,2010,1,3/29/10,56,33_2.56,0,TRUE,6.295069187,43.80409736
33_2,2010,1,3/29/10,57,33_2.57,0,TRUE,5.521036341,33.52630976
33_2,2010,1,3/29/10,59,33_2.59,0,TRUE,9.206498435,41.04401463
33_2,2010,1,3/29/10,60,33_2.60,0,TRUE,8.093267456,25.83655268
33_2,2010,1,3/29/10,82,33_2.82,0,TRUE,6.088053199,44.73973859
33_2,2010,1,3/29/10,83,33_2.83,0,TRUE,8.903104508,23.9728069
33_2,2010,1,3/29/10,89,33_2.89,0,TRUE,9.476580863,40.23963768
33_2,2010,1,3/29/10,108,33_2.108,0,TRUE,3.591901312,46.40580574
33_2,2010,1,3/29/10,114,33_2.114,0,TRUE,10.69725318,41.91544
33_2,2010,1,3/29/10,115,33_2.115,0,TRUE,8.737274145,42.45964413
33_2,2010,1,3/29/10,116,33_2.116,0,TRUE,5.80486127,31.04563174
33_2,2010,1,3/29/10,125,33_2.125,0,TRUE,7.046402861,28.30138933
33_2,2010,1,3/29/10,126,33_2.126,0,TRUE,9.897051406,35.50809373
33_2,2010,1,3/29/10,132,33_2.132,5,TRUE,11.34091534,40.40631019
33_2,2010,1,3/29/10,143,33_2.143,0,TRUE,10.74335634,23.31644235
33_2,2010,1,3/29/10,159,33_2.159,0,TRUE,11.30628203,41.31304677
33_2,2010,1,3/29/10,189,33_2.189,0,TRUE,4.429770257,48.43513551
33_2,2010,1,4/2/10,22,33_2.22,27,TRUE,9.611702798,41.17990989
33_2,2010,1,4/2/10,23,33_2.23,0,TRUE,6.708246867,45.09464464
33_2,2010,1,4/2/10,24,33_2.24,0,TRUE,10.45239842,21.31982023
33_2,2010,1,4/2/10,25,33_2.25,0,TRUE,11.84192424,38.27960194
33_2,2010,1,4/2/10,26,33_2.26,0,TRUE,6.186512577,42.71284768
33_2,2010,1,4/2/10,27,33_2.27,0,TRUE,6.521066208,37.35626254
33_2,2010,1,4/2/10,56,33_2.56,0,TRUE,6.295069187,43.80409736
33_2,2010,1,4/2/10,57,33_2.57,0,TRUE,5.521036341,33.52630976
33_2,2010,1,4/2/10,59,33_2.59,0,TRUE,9.206498435,41.04401463
33_2,2010,1,4/2/10,60,33_2.60,0,TRUE,8.093267456,25.83655268
33_2,2010,1,4/2/10,82,33_2.82,0,TRUE,6.088053199,44.73973859
33_2,2010,1,4/2/10,83,33_2.83,0,TRUE,8.903104508,23.9728069
33_2,2010,1,4/2/10,89,33_2.89,0,TRUE,9.476580863,40.23963768
33_2,2010,1,4/2/10,108,33_2.108,0,TRUE,3.591901312,46.40580574
33_2,2010,1,4/2/10,114,33_2.114,0,TRUE,10.69725318,41.91544
33_2,2010,1,4/2/10,115,33_2.115,0,TRUE,8.737274145,42.45964413
33_2,2010,1,4/2/10,116,33_2.116,0,TRUE,5.80486127,31.04563174
33_2,2010,1,4/2/10,125,33_2.125,0,TRUE,7.046402861,28.30138933
33_2,2010,1,4/2/10,126,33_2.126,0,TRUE,9.897051406,35.50809373
33_2,2010,1,4/2/10,132,33_2.132,0,TRUE,11.34091534,40.40631019
33_2,2010,1,4/2/10,143,33_2.143,0,TRUE,10.74335634,23.31644235
33_2,2010,1,4/2/10,159,33_2.159,0,TRUE,11.30628203,41.31304677
33_2,2010,1,4/2/10,189,33_2.189,0,TRUE,4.429770257,48.43513551
33_2,2011,1,3/20/11,22,33_2.22,22,TRUE,9.525720247,40.22263749
33_2,2011,1,3/20/11,23,33_2.23,0,TRUE,6.676144506,43.84953165
33_2,2011,1,3/20/11,24,33_2.24,0,TRUE,10.34004402,20.64110795
33_2,2011,1,3/20/11,25,33_2.25,0,TRUE,11.63899844,37.83477025
33_2,2011,1,3/20/11,26,33_2.26,0,TRUE,6.171608081,41.34278049
33_2,2011,1,3/20/11,27,33_2.27,0,TRUE,6.408713098,37.13728862
33_2,2011,1,3/20/11,56,33_2.56,0,TRUE,6.251504695,42.52353056
33_2,2011,1,3/20/11,57,33_2.57,0,TRUE,5.469448584,32.81325232
33_2,2011,1,3/20/11,59,33_2.59,0,TRUE,9.167516997,40.07750427
33_2,2011,1,3/20/11,60,33_2.60,0,TRUE,7.97863194,25.60498894
33_2,2011,1,3/20/11,82,33_2.82,0,TRUE,6.054803944,43.52556753
33_2,2011,1,3/20/11,83,33_2.83,0,TRUE,8.796487366,23.53487412
33_2,2011,1,3/20/11,89,33_2.89,0,TRUE,9.430717193,39.29599266
33_2,2011,1,3/20/11,108,33_2.108,0,TRUE,3.540310006,45.07589654
33_2,2011,1,3/20/11,114,33_2.114,0,TRUE,10.62273582,40.94098225
33_2,2011,1,3/20/11,115,33_2.115,0,TRUE,8.588232597,41.33610016
33_2,2011,1,3/20/11,116,33_2.116,0,TRUE,5.693648246,30.75670718
33_2,2011,1,3/20/11,125,33_2.125,0,TRUE,6.948966023,28.08129671
33_2,2011,1,3/20/11,126,33_2.126,0,TRUE,9.728527537,35.149264
33_2,2011,1,3/20/11,132,33_2.132,0,TRUE,10.97289737,39.1406035
33_2,2011,1,3/20/11,143,33_2.143,0,TRUE,10.60692913,22.6469172
33_2,2011,1,3/20/11,159,33_2.159,0,TRUE,10.96689866,40.13896373
33_2,2011,1,3/20/11,189,33_2.189,0,TRUE,4.43320952,47.10070161
33_2,2011,1,3/31/11,22,33_2.22,20,TRUE,9.525720247,40.22263749
33_2,2011,1,3/31/11,23,33_2.23,0,TRUE,6.676144506,43.84953165
33_2,2011,1,3/31/11,24,33_2.24,0,TRUE,10.34004402,20.64110795
33_2,2011,1,3/31/11,25,33_2.25,0,TRUE,11.63899844,37.83477025
33_2,2011,1,3/31/11,26,33_2.26,0,TRUE,6.171608081,41.34278049
33_2,2011,1,3/31/11,27,33_2.27,0,TRUE,6.408713098,37.13728862
33_2,2011,1,3/31/11,56,33_2.56,0,TRUE,6.251504695,42.52353056
33_2,2011,1,3/31/11,57,33_2.57,0,TRUE,5.469448584,32.81325232
33_2,2011,1,3/31/11,59,33_2.59,0,TRUE,9.167516997,40.07750427
33_2,2011,1,3/31/11,60,33_2.60,0,TRUE,7.97863194,25.60498894
33_2,2011,1,3/31/11,82,33_2.82,0,TRUE,6.054803944,43.52556753
33_2,2011,1,3/31/11,83,33_2.83,0,TRUE,8.796487366,23.53487412
33_2,2011,1,3/31/11,89,33_2.89,0,TRUE,9.430717193,39.29599266
33_2,2011,1,3/31/11,108,33_2.108,0,TRUE,3.540310006,45.07589654
33_2,2011,1,3/31/11,114,33_2.114,0,TRUE,10.62273582,40.94098225
33_2,2011,1,3/31/11,115,33_2.115,0,TRUE,8.588232597,41.33610016
33_2,2011,1,3/31/11,116,33_2.116,0,TRUE,5.693648246,30.75670718
33_2,2011,1,3/31/11,125,33_2.125,0,TRUE,6.948966023,28.08129671
33_2,2011,1,3/31/11,126,33_2.126,0,TRUE,9.728527537,35.149264
33_2,2011,1,3/31/11,132,33_2.132,0,TRUE,10.97289737,39.1406035
33_2,2011,1,3/31/11,143,33_2.143,0,TRUE,10.60692913,22.6469172
33_2,2011,1,3/31/11,159,33_2.159,0,TRUE,10.96689866,40.13896373
33_2,2011,1,3/31/11,189,33_2.189,0,TRUE,4.43320952,47.10070161
33_2,2012,1,3/23/12,22,33_2.22,8,TRUE,9.241404611,39.63222397
33_2,2012,1,3/23/12,23,33_2.23,0,TRUE,6.553467628,43.23041469
33_2,2012,1,3/23/12,24,33_2.24,0,TRUE,10.29762451,20.42098505
33_2,2012,1,3/23/12,25,33_2.25,0,TRUE,11.54040172,36.77198936
33_2,2012,1,3/23/12,26,33_2.26,0,TRUE,6.194538075,40.70188714
33_2,2012,1,3/23/12,27,33_2.27,0,TRUE,6.419031241,36.85296647
33_2,2012,1,3/23/12,56,33_2.56,0,TRUE,6.128836255,41.87235604
33_2,2012,1,3/23/12,57,33_2.57,0,TRUE,5.513011579,32.46704116
33_2,2012,1,3/23/12,59,33_2.59,0,TRUE,9.043693606,39.41481983
33_2,2012,1,3/23/12,60,33_2.60,0,TRUE,7.995827267,25.38947417
33_2,2012,1,3/23/12,82,33_2.82,0,TRUE,5.937858289,42.88351296
33_2,2012,1,3/23/12,83,33_2.83,0,TRUE,8.787315999,23.32851837
33_2,2012,1,3/23/12,89,33_2.89,0,TRUE,9.318351201,38.63326263
33_2,2012,1,3/23/12,108,33_2.108,0,TRUE,3.602219573,44.42355315
33_2,2012,1,3/23/12,114,33_2.114,0,TRUE,10.4129408,40.29784014
33_2,2012,1,3/23/12,115,33_2.115,0,TRUE,8.076905439,40.74337338
33_2,2012,1,3/23/12,116,33_2.116,0,TRUE,5.731483605,30.50332493
33_2,2012,1,3/23/12,125,33_2.125,0,TRUE,6.969599707,27.86349672
33_2,2012,1,3/23/12,126,33_2.126,0,TRUE,9.648278076,34.35938002
33_2,2012,1,3/23/12,132,33_2.132,0,TRUE,10.39048886,38.53526552
33_2,2012,1,3/23/12,143,33_2.143,0,TRUE,10.55648545,22.44628895
33_2,2012,1,3/23/12,159,33_2.159,0,TRUE,10.37871057,39.53931
33_2,2012,1,3/23/12,189,33_2.189,0,TRUE,4.461870042,46.46787729
33_2,2012,1,4/9/12,22,33_2.22,8,TRUE,9.241404611,39.63222397
33_2,2012,1,4/9/12,23,33_2.23,0,TRUE,6.553467628,43.23041469
33_2,2012,1,4/9/12,24,33_2.24,0,TRUE,10.29762451,20.42098505
33_2,2012,1,4/9/12,25,33_2.25,0,TRUE,11.54040172,36.77198936
33_2,2012,1,4/9/12,26,33_2.26,0,TRUE,6.194538075,40.70188714
33_2,2012,1,4/9/12,27,33_2.27,0,TRUE,6.419031241,36.85296647
